period_end,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,gti,ghi,clearsky_ghi,clearsky_gti,albedo,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
2023-05-04 23:00:00+00:00,157.0,74.0,63.0,69.0,12.0,10.0,11.0,5.0,0.0,1.0,6.0,0.0,1.0,6.0,5.0,5.0,12.0,10.0,11.0,12.0,10.0,11.0,1016.93,1016.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.0872546695224779,0.8723109603497123,1.3152632461931675,,,0.06762584499999999,
2023-05-05 00:00:00+00:00,100.0,79.0,74.0,76.0,10.0,9.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,6.0,10.0,9.0,9.0,10.0,9.0,9.0,1016.93,1016.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.07755465977678412,0.9351094033937339,1.188011548658745,,,0.06762584499999999,
2023-05-05 01:00:00+00:00,118.0,80.0,74.0,78.0,9.0,9.0,9.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,1016.93,1016.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.1480604779781116,,,0.06762584499999999,
2023-05-05 02:00:00+00:00,142.0,76.0,73.0,74.0,10.0,9.0,9.0,9.0,0.0,2.0,9.0,0.0,2.0,5.0,5.0,5.0,10.0,8.0,9.0,10.0,9.0,9.0,1016.93,1015.92,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.188011548658745,,,0.0675922625,
2023-05-05 03:00:00+00:00,147.0,75.0,73.0,74.0,9.0,9.0,9.0,9.0,0.0,2.0,9.0,0.0,2.0,5.0,5.0,5.0,9.0,8.0,9.0,9.0,9.0,9.0,1016.93,1015.92,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.1480604779781116,,,0.0675922625,
2023-05-05 04:00:00+00:00,141.0,76.0,74.0,74.0,9.0,9.0,9.0,11.0,0.0,3.0,11.0,0.0,3.0,5.0,4.0,5.0,9.0,7.0,9.0,9.0,9.0,9.0,1015.92,1015.92,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.1480604779781116,,,0.06755868,
2023-05-05 05:00:00+00:00,154.0,75.0,71.0,73.0,10.0,9.0,9.0,11.0,0.0,5.0,11.0,0.0,5.0,5.0,4.0,5.0,10.0,7.0,9.0,10.0,9.0,9.0,1016.93,1015.92,1.02,0.0,0.0,31.0,83.0,89.0,30.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.188011548658745,,,0.0675922625,
2023-05-05 06:00:00+00:00,176.0,71.0,61.0,66.0,11.0,10.0,10.0,13.0,0.0,5.0,16.0,0.0,6.0,5.0,3.0,4.0,11.0,8.0,10.0,11.0,10.0,10.0,1017.95,1016.93,1.02,0.0,0.0,148.0,228.0,237.0,147.0,0.16,,,,,,,,0.08228276324952875,0.8132610958262529,1.2703383792226033,,,0.06765976,
2023-05-05 07:00:00+00:00,152.0,63.0,56.0,59.0,13.0,11.0,12.0,14.0,0.0,6.0,16.0,0.0,6.0,4.0,4.0,4.0,13.0,11.0,12.0,13.0,11.0,12.0,1018.96,1017.95,1.02,0.0,0.0,347.0,379.0,399.0,367.0,0.16,,,,,,,,0.09248047363337644,0.8132610958262529,1.405242520931402,,,0.0677272575,
2023-05-05 08:00:00+00:00,156.0,60.0,53.0,56.0,14.0,12.0,13.0,13.0,0.0,6.0,14.0,0.0,6.0,5.0,4.0,5.0,14.0,12.0,13.0,14.0,12.0,13.0,1018.96,1018.96,0.0,0.0,0.0,580.0,540.0,550.0,592.0,0.16,,,,,,,,0.09797057210130243,0.8723109603497123,1.500584366236124,,,0.06776084,
2023-05-05 09:00:00+00:00,162.0,55.0,45.0,49.0,17.0,14.0,16.0,15.0,0.0,6.0,18.0,0.0,6.0,6.0,5.0,5.0,17.0,14.0,16.0,17.0,14.0,16.0,1018.96,1018.96,0.0,0.0,0.0,783.0,674.0,674.0,783.0,0.16,,,,,,,,0.11613521596458193,0.8723109603497123,1.7681671056478683,,,0.06776084,
2023-05-05 10:00:00+00:00,185.0,47.0,42.0,44.0,18.0,17.0,18.0,15.0,2.0,7.0,16.0,2.0,7.0,6.0,5.0,6.0,18.0,17.0,18.0,18.0,17.0,18.0,1018.96,1018.96,0.0,0.0,0.0,918.0,761.0,761.0,918.0,0.16,,,,,,,,0.1297710281553612,0.9351094033937339,2.000859277265465,,,0.06776084,
2023-05-05 11:00:00+00:00,192.0,45.0,39.0,41.0,20.0,18.0,19.0,14.0,0.0,7.0,17.0,0.0,8.0,7.0,5.0,6.0,20.0,18.0,19.0,20.0,18.0,19.0,1018.96,1017.95,-1.02,0.0,0.0,992.0,809.0,810.0,994.0,0.16,,,,,,,,0.13708266611218417,0.9351094033937339,2.2011352367939656,,,0.0677272575,
2023-05-05 12:00:00+00:00,186.0,44.0,38.0,39.0,21.0,20.0,20.0,15.0,0.0,7.0,19.0,0.0,8.0,7.0,5.0,6.0,21.0,20.0,20.0,21.0,20.0,20.0,1017.95,1016.93,-1.02,0.0,0.0,951.0,784.0,811.0,996.0,0.16,,,,,,,,0.14474018811241365,0.9351094033937339,2.412643334099756,,,0.06765976,
2023-05-05 13:00:00+00:00,169.0,44.0,39.0,40.0,21.0,20.0,20.0,15.0,2.0,7.0,17.0,2.0,8.0,8.0,6.0,6.0,21.0,20.0,20.0,21.0,20.0,20.0,1016.93,1016.93,0.0,0.0,0.0,916.0,760.0,765.0,923.0,0.16,,,,,,,,0.14474018811241365,0.9351094033937339,2.412643334099756,,,0.06762584499999999,
2023-05-05 14:00:00+00:00,196.0,41.0,38.0,39.0,21.0,21.0,21.0,16.0,0.0,8.0,19.0,0.0,9.0,7.0,6.0,7.0,21.0,21.0,21.0,21.0,21.0,21.0,1016.93,1015.92,-1.02,0.0,0.0,785.0,676.0,676.0,785.0,0.16,,,,,,,,0.15275655991910123,1.001858425976152,2.4870053972720654,,,0.0675922625,
2023-05-05 15:00:00+00:00,174.0,41.0,38.0,39.0,21.0,20.0,21.0,15.0,3.0,8.0,19.0,3.0,9.0,7.0,6.0,6.0,21.0,20.0,21.0,21.0,20.0,21.0,1015.92,1015.92,0.0,0.0,0.0,588.0,546.0,549.0,593.0,0.16,,,,,,,,0.15275655991910123,0.9351094033937339,2.412643334099756,,,0.06755868,
2023-05-05 16:00:00+00:00,171.0,43.0,39.0,41.0,20.0,20.0,20.0,15.0,2.0,8.0,18.0,2.0,8.0,7.0,6.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,1015.92,1014.9,0.0,0.0,0.0,298.0,328.0,399.0,372.0,0.16,,,,,,,,0.14474018811241365,0.9351094033937339,2.338281270927446,,,0.067524765,
2023-05-05 17:00:00+00:00,169.0,47.0,42.0,44.0,20.0,18.0,19.0,15.0,2.0,7.0,16.0,2.0,8.0,7.0,6.0,6.0,20.0,18.0,19.0,20.0,18.0,19.0,1014.9,1014.9,0.0,0.0,0.0,106.0,124.0,238.0,158.0,0.16,,,,,,,,0.13708266611218417,0.9351094033937339,2.2011352367939656,,,0.06749085,
2023-05-05 18:00:00+00:00,163.0,54.0,46.0,49.0,18.0,17.0,17.0,15.0,0.0,7.0,19.0,0.0,7.0,7.0,6.0,7.0,18.0,17.0,17.0,18.0,17.0,17.0,1014.9,1014.9,0.0,0.0,0.0,29.0,33.0,92.0,37.0,0.16,,,,,,,,0.12279264420686307,1.001858425976152,2.000859277265465,,,0.06749085,
2023-05-05 19:00:00+00:00,178.0,58.0,54.0,55.0,17.0,15.0,16.0,17.0,2.0,7.0,19.0,2.0,8.0,7.0,7.0,7.0,17.0,15.0,16.0,17.0,15.0,16.0,1014.9,1014.9,0.0,0.0,0.0,3.0,3.0,7.0,5.0,0.16,,,,,,,,0.11613521596458193,1.001858425976152,1.8215377919931086,,,0.06749085,
2023-05-05 20:00:00+00:00,182.0,60.0,57.0,58.0,15.0,14.0,15.0,15.0,0.0,7.0,18.0,0.0,8.0,7.0,6.0,7.0,15.0,14.0,15.0,15.0,14.0,15.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.10978677277584367,1.001858425976152,1.651975545770532,,,0.06749085,
2023-05-05 21:00:00+00:00,183.0,61.0,59.0,59.0,14.0,13.0,14.0,17.0,0.0,7.0,21.0,0.0,8.0,7.0,6.0,6.0,14.0,13.0,14.0,14.0,13.0,14.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.10373566746867496,0.9351094033937339,1.5481878810911338,,,0.06749085,
2023-05-05 22:00:00+00:00,181.0,62.0,61.0,61.0,13.0,13.0,13.0,16.0,0.0,6.0,21.0,0.0,6.0,6.0,6.0,6.0,13.0,13.0,13.0,13.0,13.0,13.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09797057210130243,0.9351094033937339,1.4977709027569757,,,0.06749085,
2023-05-05 23:00:00+00:00,200.0,62.0,60.0,60.0,13.0,13.0,13.0,19.0,0.0,6.0,24.0,0.0,7.0,6.0,5.0,5.0,13.0,13.0,13.0,13.0,13.0,13.0,1014.9,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09797057210130243,0.8723109603497123,1.4977709027569757,,,0.067456935,
2023-05-06 00:00:00+00:00,187.0,79.0,61.0,67.0,12.0,11.0,12.0,14.0,0.0,4.0,16.0,0.0,5.0,8.0,5.0,6.0,12.0,11.0,12.0,12.0,11.0,12.0,1013.88,1013.88,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,0.9351094033937339,1.357639006076392,,,0.06742302,
2023-05-06 01:00:00+00:00,165.0,90.0,77.0,84.0,11.0,9.0,10.0,10.0,0.0,2.0,10.0,0.0,2.0,8.0,7.0,7.0,11.0,8.0,10.0,11.0,9.0,10.0,1013.88,1013.88,0.0,2.79,3.05,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.08228276324952875,1.001858425976152,1.2303873085419696,,,0.06742302,
2023-05-06 02:00:00+00:00,150.0,93.0,89.0,91.0,9.0,8.0,9.0,10.0,0.0,3.0,11.0,0.0,3.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,9.0,1013.88,1012.87,-1.02,1.78,5.08,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.07755465977678412,1.001858425976152,1.1104146519296187,,,0.06738943750000001,
2023-05-06 03:00:00+00:00,159.0,93.0,92.0,92.0,8.0,7.0,8.0,15.0,0.0,4.0,16.0,0.0,4.0,7.0,6.0,7.0,8.0,5.0,7.0,8.0,7.0,8.0,1012.87,1012.87,0.0,0.76,5.84,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.037313625928639,,,0.06735585499999999,
2023-05-06 04:00:00+00:00,174.0,94.0,92.0,93.0,7.0,7.0,7.0,10.0,0.0,4.0,11.0,0.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,1012.87,1012.87,0.0,1.52,7.37,0.0,0.0,5.0,4.0,0.15,,,,,,,,0.0687909607935304,0.9351094033937339,1.001858425976152,,,0.06735585499999999,
2023-05-06 05:00:00+00:00,163.0,94.0,93.0,93.0,7.0,7.0,7.0,9.0,0.0,4.0,10.0,0.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,1012.87,1012.87,0.0,0.0,7.37,4.0,4.0,71.0,41.0,0.15,,,,,,,,0.0687909607935304,0.9351094033937339,1.001858425976152,,,0.06735585499999999,
2023-05-06 06:00:00+00:00,148.0,94.0,92.0,92.0,7.0,7.0,7.0,10.0,0.0,3.0,11.0,0.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,1012.87,1012.87,0.0,0.0,7.37,10.0,12.0,200.0,139.0,0.15,,,,,,,,0.0687909607935304,0.9351094033937339,1.001858425976152,,,0.06735585499999999,
2023-05-06 07:00:00+00:00,126.0,95.0,92.0,93.0,7.0,7.0,7.0,9.0,0.0,2.0,9.0,0.0,2.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,1012.87,1012.87,0.0,0.0,7.37,36.0,41.0,343.0,314.0,0.15,,,,,,,,0.0687909607935304,0.9351094033937339,1.001858425976152,,,0.06735585499999999,
2023-05-06 08:00:00+00:00,128.0,95.0,94.0,94.0,8.0,7.0,7.0,10.0,0.0,2.0,11.0,0.0,2.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,1012.87,1012.87,0.0,0.25,7.87,68.0,78.0,484.0,505.0,0.15,,,,,,,,0.0687909607935304,1.001858425976152,1.037313625928639,,,0.06735585499999999,
2023-05-06 09:00:00+00:00,160.0,95.0,92.0,93.0,8.0,8.0,8.0,11.0,0.0,4.0,12.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1013.88,1013.88,0.0,0.0,7.87,107.0,123.0,609.0,682.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06742302,
2023-05-06 10:00:00+00:00,152.0,93.0,92.0,92.0,9.0,8.0,8.0,10.0,0.0,4.0,11.0,0.0,4.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,1013.88,1013.88,0.0,0.0,7.87,123.0,142.0,687.0,795.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.1104146519296187,,,0.06742302,
2023-05-06 11:00:00+00:00,154.0,94.0,91.0,92.0,9.0,8.0,9.0,11.0,0.0,3.0,11.0,0.0,4.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,9.0,1014.9,1013.88,1.02,0.0,7.87,86.0,98.0,728.0,853.0,0.15,,,,,,,,0.07755465977678412,1.001858425976152,1.1104146519296187,,,0.067456935,
2023-05-06 12:00:00+00:00,139.0,94.0,92.0,92.0,8.0,8.0,8.0,9.0,0.0,4.0,10.0,0.0,4.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1014.9,1014.9,0.0,0.0,7.87,109.0,125.0,736.0,867.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06749085,
2023-05-06 13:00:00+00:00,147.0,93.0,90.0,91.0,8.0,8.0,8.0,14.0,0.0,4.0,16.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1015.92,1014.9,1.02,0.0,7.87,110.0,126.0,691.0,798.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.067524765,
2023-05-06 14:00:00+00:00,167.0,91.0,90.0,90.0,8.0,8.0,8.0,13.0,0.0,4.0,13.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1015.92,1015.92,0.0,0.0,7.87,87.0,99.0,607.0,676.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06755868,
2023-05-06 15:00:00+00:00,154.0,92.0,90.0,90.0,8.0,8.0,8.0,11.0,0.0,4.0,12.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1015.92,1015.92,0.0,0.0,7.87,88.0,101.0,492.0,513.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06755868,
2023-05-06 16:00:00+00:00,144.0,91.0,89.0,89.0,9.0,8.0,8.0,9.0,0.0,4.0,10.0,0.0,4.0,7.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,1015.92,1015.92,0.0,0.0,7.87,101.0,116.0,345.0,318.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.1104146519296187,,,0.06755868,
2023-05-06 17:00:00+00:00,154.0,90.0,88.0,89.0,9.0,8.0,9.0,9.0,0.0,3.0,10.0,0.0,4.0,7.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,9.0,1016.93,1015.92,1.02,0.0,7.87,74.0,85.0,198.0,146.0,0.15,,,,,,,,0.07755465977678412,1.001858425976152,1.1104146519296187,,,0.0675922625,
2023-05-06 18:00:00+00:00,154.0,91.0,89.0,89.0,8.0,8.0,8.0,7.0,0.0,2.0,8.0,0.0,3.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1016.93,1016.93,0.0,0.0,7.87,30.0,35.0,77.0,47.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06762584499999999,
2023-05-06 19:00:00+00:00,144.0,92.0,90.0,90.0,8.0,8.0,8.0,10.0,0.0,3.0,10.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1016.93,1016.93,0.0,0.0,7.87,3.0,3.0,7.0,6.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06762584499999999,
2023-05-06 20:00:00+00:00,157.0,93.0,91.0,92.0,8.0,8.0,8.0,11.0,0.0,3.0,11.0,0.0,4.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1017.95,1016.93,-1.02,0.0,7.87,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06765976,
2023-05-06 21:00:00+00:00,149.0,94.0,93.0,93.0,8.0,8.0,8.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-06 22:00:00+00:00,142.0,95.0,94.0,94.0,8.0,8.0,8.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-06 23:00:00+00:00,148.0,95.0,94.0,94.0,8.0,8.0,8.0,10.0,0.0,3.0,11.0,0.0,3.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-07 00:00:00+00:00,149.0,94.0,92.0,92.0,8.0,8.0,8.0,9.0,0.0,3.0,9.0,0.0,3.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-07 01:00:00+00:00,152.0,93.0,92.0,92.0,8.0,8.0,8.0,8.0,0.0,2.0,9.0,0.0,2.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-07 02:00:00+00:00,162.0,93.0,92.0,92.0,8.0,8.0,8.0,9.0,0.0,2.0,10.0,0.0,3.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06769367500000001,
2023-05-07 03:00:00+00:00,149.0,92.0,91.0,91.0,8.0,8.0,8.0,10.0,0.0,2.0,10.0,0.0,2.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1018.96,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.0677272575,
2023-05-07 04:00:00+00:00,147.0,92.0,91.0,91.0,8.0,8.0,8.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,1018.96,1018.96,0.0,0.0,0.0,4.0,5.0,6.0,5.0,0.16,,,,,,,,0.0730605609421387,1.001858425976152,1.072768825881126,,,0.06776084,
2023-05-07 05:00:00+00:00,157.0,91.0,88.0,89.0,8.0,8.0,8.0,11.0,0.0,3.0,11.0,0.0,4.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,1018.96,1018.96,0.0,0.0,0.0,30.0,35.0,88.0,36.0,0.16,,,,,,,,0.0730605609421387,0.9351094033937339,1.072768825881126,,,0.06776084,
2023-05-07 06:00:00+00:00,151.0,89.0,86.0,87.0,9.0,8.0,8.0,12.0,0.0,4.0,14.0,0.0,4.0,7.0,6.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,1019.98,1018.96,1.02,0.0,0.0,100.0,115.0,236.0,149.0,0.16,,,,,,,,0.0730605609421387,0.9351094033937339,1.1104146519296187,,,0.06779475500000001,
2023-05-07 07:00:00+00:00,163.0,86.0,81.0,83.0,9.0,9.0,9.0,12.0,0.0,5.0,14.0,0.0,5.0,7.0,6.0,6.0,9.0,7.0,9.0,9.0,9.0,9.0,1021.0,1019.98,1.02,0.0,0.0,242.0,265.0,401.0,365.0,0.16,,,,,,,,0.07755465977678412,0.9351094033937339,1.1480604779781116,,,0.067862585,
2023-05-07 08:00:00+00:00,181.0,82.0,69.0,75.0,12.0,9.0,11.0,13.0,0.0,5.0,16.0,0.0,6.0,8.0,6.0,7.0,12.0,9.0,11.0,12.0,9.0,11.0,1022.01,1021.0,1.02,0.0,0.0,558.0,527.0,557.0,594.0,0.16,,,,,,,,0.0872546695224779,1.001858425976152,1.2753121755125338,,,0.0679300825,
2023-05-07 09:00:00+00:00,195.0,73.0,64.0,67.0,14.0,12.0,13.0,13.0,0.0,7.0,15.0,0.0,7.0,7.0,6.0,7.0,14.0,12.0,13.0,14.0,12.0,13.0,1022.01,1022.01,0.0,0.0,0.0,622.0,577.0,688.0,795.0,0.16,,,,,,,,0.09797057210130243,1.001858425976152,1.500584366236124,,,0.06796366499999999,
2023-05-07 10:00:00+00:00,202.0,66.0,62.0,63.0,14.0,13.0,14.0,16.0,2.0,8.0,18.0,2.0,8.0,7.0,6.0,7.0,14.0,13.0,14.0,14.0,13.0,14.0,1022.01,1022.01,0.0,0.0,0.0,539.0,539.0,782.0,941.0,0.16,,,,,,,,0.10373566746867496,1.001858425976152,1.5481878810911338,,,0.06796366499999999,
2023-05-07 11:00:00+00:00,200.0,66.0,53.0,59.0,16.0,13.0,14.0,15.0,2.0,7.0,17.0,2.0,8.0,7.0,6.0,6.0,16.0,13.0,14.0,16.0,13.0,14.0,1022.01,1022.01,0.0,0.0,0.0,555.0,559.0,830.0,1016.0,0.16,,,,,,,,0.10373566746867496,0.9351094033937339,1.658028791621263,,,0.06796366499999999,
2023-05-07 12:00:00+00:00,192.0,56.0,49.0,53.0,17.0,16.0,16.0,13.0,0.0,7.0,14.0,0.0,7.0,8.0,6.0,7.0,17.0,16.0,16.0,17.0,16.0,16.0,1022.01,1022.01,0.0,0.0,0.0,737.0,664.0,832.0,1019.0,0.16,,,,,,,,0.11613521596458193,1.001858425976152,1.8780080161779975,,,0.06796366499999999,
2023-05-07 13:00:00+00:00,186.0,54.0,46.0,49.0,17.0,16.0,17.0,15.0,2.0,8.0,19.0,2.0,9.0,7.0,5.0,6.0,17.0,16.0,17.0,17.0,16.0,17.0,1022.01,1021.0,-1.02,0.0,0.0,913.0,765.0,787.0,947.0,0.16,,,,,,,,0.12279264420686307,0.9351094033937339,1.8780080161779975,,,0.0679300825,
2023-05-07 14:00:00+00:00,193.0,50.0,44.0,47.0,18.0,17.0,17.0,15.0,2.0,7.0,19.0,2.0,8.0,7.0,5.0,6.0,18.0,17.0,17.0,18.0,17.0,17.0,1021.0,1021.0,0.0,0.0,0.0,626.0,577.0,699.0,809.0,0.16,,,,,,,,0.12279264420686307,0.9351094033937339,2.000859277265465,,,0.0678965,
2023-05-07 15:00:00+00:00,190.0,52.0,46.0,48.0,18.0,17.0,17.0,15.0,0.0,6.0,17.0,0.0,7.0,7.0,5.0,6.0,18.0,17.0,17.0,18.0,17.0,17.0,1021.0,1021.0,0.0,0.0,0.0,396.0,411.0,576.0,618.0,0.16,,,,,,,,0.12279264420686307,0.9351094033937339,2.000859277265465,,,0.0678965,
2023-05-07 16:00:00+00:00,198.0,54.0,47.0,50.0,17.0,16.0,16.0,15.0,0.0,7.0,16.0,0.0,8.0,7.0,5.0,6.0,17.0,16.0,16.0,17.0,16.0,16.0,1021.0,1021.0,0.0,0.0,0.0,316.0,345.0,427.0,393.0,0.16,,,,,,,,0.11613521596458193,0.9351094033937339,1.8780080161779975,,,0.0678965,
2023-05-07 17:00:00+00:00,212.0,57.0,51.0,53.0,16.0,15.0,15.0,15.0,2.0,8.0,18.0,2.0,8.0,6.0,5.0,6.0,16.0,15.0,15.0,16.0,15.0,15.0,1022.01,1021.0,-1.02,0.0,0.0,163.0,202.0,266.0,165.0,0.16,,,,,,,,0.10978677277584367,0.9351094033937339,1.7618164563006613,,,0.0679300825,
2023-05-07 18:00:00+00:00,211.0,60.0,54.0,57.0,15.0,13.0,14.0,14.0,0.0,6.0,18.0,0.0,7.0,6.0,5.0,5.0,15.0,13.0,14.0,15.0,13.0,14.0,1022.01,1021.0,1.02,0.0,0.0,59.0,86.0,113.0,28.0,0.16,,,,,,,,0.10373566746867496,0.8723109603497123,1.601558567436374,,,0.0679300825,
2023-05-07 19:00:00+00:00,200.0,63.0,59.0,60.0,13.0,12.0,13.0,13.0,0.0,5.0,14.0,0.0,5.0,6.0,5.0,5.0,13.0,12.0,13.0,13.0,12.0,13.0,1022.01,1022.01,0.0,0.0,0.0,7.0,10.0,11.0,6.0,0.16,,,,,,,,0.09797057210130243,0.8723109603497123,1.450167387901966,,,0.06796366499999999,
2023-05-07 20:00:00+00:00,215.0,67.0,61.0,63.0,12.0,11.0,12.0,11.0,0.0,4.0,12.0,0.0,5.0,5.0,4.0,5.0,12.0,11.0,12.0,12.0,11.0,12.0,1022.01,1022.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,0.8723109603497123,1.357639006076392,,,0.06796366499999999,
2023-05-07 21:00:00+00:00,222.0,75.0,66.0,71.0,11.0,10.0,10.0,9.0,0.0,3.0,10.0,0.0,3.0,6.0,5.0,5.0,11.0,9.0,10.0,11.0,10.0,10.0,1023.03,1022.01,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.08228276324952875,0.8723109603497123,1.2703383792226033,,,0.06799758,
2023-05-07 22:00:00+00:00,226.0,79.0,75.0,76.0,10.0,8.0,9.0,9.0,0.0,3.0,9.0,0.0,3.0,5.0,5.0,5.0,10.0,8.0,9.0,10.0,8.0,9.0,1023.03,1023.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.1503657226102524,,,0.068031495,
